TermID	Term	Enrichment	logP	Genes in Term	Target Genes in Term	Fraction of Targets in Term	Total Target Genes	Total Genes	Entrez Gene IDs	Gene Symbols
5255	PHKA1 (phosphorylase kinase regulatory subunit alpha 1)	1.00000000000865	8.65068809294858e-12	13	0	0	25	16330
162461	TMEM92 (transmembrane protein 92)	1.00000000000865	8.65068809294858e-12	13	0	0	25	16330
10232	MSLN (mesothelin)	1.00000000000865	8.65068809294858e-12	13	0	0	25	16330
1490	CTGF (connective tissue growth factor)	1.00000000000865	8.65068809294858e-12	13	0	0	25	16330
5789	PTPRD (protein tyrosine phosphatase, receptor type D)	1.00000000000865	8.65068809294858e-12	13	0	0	25	16330
338692	ANKRD13D (ankyrin repeat domain 13D)	1.00000000000865	8.65068809294858e-12	13	0	0	25	16330
814	CAMK4 (calcium/calmodulin dependent protein kinase IV)	1.00000000000865	8.65068809294858e-12	13	0	0	25	16330
9499	MYOT (myotilin)	1.00000000000865	8.65068809294858e-12	13	0	0	25	16330
64434	NOM1 (nucleolar protein with MIF4G domain 1)	1.00000000000865	8.65068809294858e-12	13	0	0	25	16330
7923	HSD17B8 (hydroxysteroid 17-beta dehydrogenase 8)	1.00000000000865	8.65068809294858e-12	13	0	0	25	16330
9832	JAKMIP2 (janus kinase and microtubule interacting protein 2)	1.00000000000865	8.65068809294858e-12	13	0	0	25	16330
283208	P4HA3 (prolyl 4-hydroxylase subunit alpha 3)	1.00000000000865	8.65068809294858e-12	13	0	0	25	16330
93145	OLFM2 (olfactomedin 2)	1.00000000000865	8.65068809294858e-12	13	0	0	25	16330
29080	CCDC59 (coiled-coil domain containing 59)	1.00000000000865	8.65068809294858e-12	13	0	0	25	16330
79872	CBLL1 (Cbl proto-oncogene like 1)	1.00000000000865	8.65068809294858e-12	13	0	0	25	16330
1797	DXO (decapping exoribonuclease)	1.00000000000865	8.65068809294858e-12	13	0	0	25	16330
1812	DRD1 (dopamine receptor D1)	1.00000000000865	8.65068809294858e-12	13	0	0	25	16330
9718	ECE2 (endothelin converting enzyme 2)	1.00000000000865	8.65068809294858e-12	13	0	0	25	16330
8897	MTMR3 (myotubularin related protein 3)	1.00000000000865	8.65068809294858e-12	13	0	0	25	16330
55790	CSGALNACT1 (chondroitin sulfate N-acetylgalactosaminyltransferase 1)	1.00000000000865	8.65068809294858e-12	13	0	0	25	16330
527	ATP6V0C (ATPase H+ transporting V0 subunit c)	1.00000000000865	8.65068809294858e-12	13	0	0	25	16330
22906	TRAK1 (trafficking kinesin protein 1)	1.00000000000865	8.65068809294858e-12	13	0	0	25	16330
11221	DUSP10 (dual specificity phosphatase 10)	1.00000000000865	8.65068809294858e-12	13	0	0	25	16330
90861	HN1L (hematological and neurological expressed 1 like)	1.00000000000865	8.65068809294858e-12	13	0	0	25	16330
2167	FABP4 (fatty acid binding protein 4)	1.00000000000865	8.65068809294858e-12	13	0	0	25	16330
408050	NOMO3 (NODAL modulator 3)	1.00000000000865	8.65068809294858e-12	13	0	0	25	16330
134147	CMBL (carboxymethylenebutenolidase homolog)	1.00000000000865	8.65068809294858e-12	13	0	0	25	16330
2298	FOXD4 (forkhead box D4)	1.00000000000865	8.65068809294858e-12	13	0	0	25	16330
80139	ZNF703 (zinc finger protein 703)	1.00000000000865	8.65068809294858e-12	13	0	0	25	16330
51094	ADIPOR1 (adiponectin receptor 1)	1.00000000000865	8.65068809294858e-12	13	0	0	25	16330
321	APBA2 (amyloid beta precursor protein binding family A member 2)	1.00000000000865	8.65068809294858e-12	13	0	0	25	16330
27034	ACAD8 (acyl-CoA dehydrogenase family member 8)	1.00000000000865	8.65068809294858e-12	13	0	0	25	16330
11179	ZNF277 (zinc finger protein 277)	1.00000000000865	8.65068809294858e-12	13	0	0	25	16330
55181	SMG8 (SMG8, nonsense mediated mRNA decay factor)	1.00000000000865	8.65068809294858e-12	13	0	0	25	16330
54962	TIPIN (TIMELESS interacting protein)	1.00000000000865	8.65068809294858e-12	13	0	0	25	16330
2550	GABBR1 (gamma-aminobutyric acid type B receptor subunit 1)	1.00000000000865	8.65068809294858e-12	13	0	0	25	16330
389677	RBM12B (RNA binding motif protein 12B)	1.00000000000865	8.65068809294858e-12	13	0	0	25	16330
83451	ABHD11 (abhydrolase domain containing 11)	1.00000000000865	8.65068809294858e-12	13	0	0	25	16330
153642	ARSK (arylsulfatase family member K)	1.00000000000865	8.65068809294858e-12	13	0	0	25	16330
3954	LETM1 (leucine zipper and EF-hand containing transmembrane protein 1)	1.00000000000865	8.65068809294858e-12	13	0	0	25	16330
71228	Dlg5 (discs, large homolog 5 (Drosophila))	1.00000000000865	8.65068809294858e-12	13	0	0	25	16330
83874	TBC1D10A (TBC1 domain family member 10A)	1.00000000000865	8.65068809294858e-12	13	0	0	25	16330
25983	NGDN (neuroguidin)	1.00000000000865	8.65068809294858e-12	13	0	0	25	16330
20588	Smarcc1 (SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily c, member 1)	1.00000000000865	8.65068809294858e-12	13	0	0	25	16330
4810	NHS (NHS actin remodeling regulator)	1.00000000000865	8.65068809294858e-12	13	0	0	25	16330
64319	FBRS (fibrosin)	1.00000000000865	8.65068809294858e-12	13	0	0	25	16330
54625	PARP14 (poly(ADP-ribose) polymerase family member 14)	1.00000000000865	8.65068809294858e-12	13	0	0	25	16330
7837	PXDN (peroxidasin)	1.00000000000865	8.65068809294858e-12	13	0	0	25	16330
79019	CENPM (centromere protein M)	1.00000000000865	8.65068809294858e-12	13	0	0	25	16330
27301	APEX2 (apurinic/apyrimidinic endodeoxyribonuclease 2)	1.00000000000865	8.65068809294858e-12	13	0	0	25	16330
338917	VSX2 (visual system homeobox 2)	1.00000000000865	8.65068809294858e-12	13	0	0	25	16330
1952	CELSR2 (cadherin EGF LAG seven-pass G-type receptor 2)	1.00000000000865	8.65068809294858e-12	13	0	0	25	16330
84932	RAB2B (RAB2B, member RAS oncogene family)	1.00000000000865	8.65068809294858e-12	13	0	0	25	16330
10577	NPC2 (NPC intracellular cholesterol transporter 2)	1.00000000000865	8.65068809294858e-12	13	0	0	25	16330
57541	ZNF398 (zinc finger protein 398)	1.00000000000865	8.65068809294858e-12	13	0	0	25	16330
23509	POFUT1 (protein O-fucosyltransferase 1)	1.00000000000865	8.65068809294858e-12	13	0	0	25	16330
7136	TNNI2 (troponin I2, fast skeletal type)	1.00000000000865	8.65068809294858e-12	13	0	0	25	16330
2272	FHIT (fragile histidine triad)	1.00000000000865	8.65068809294858e-12	13	0	0	25	16330
201161	CENPV (centromere protein V)	1.00000000000865	8.65068809294858e-12	13	0	0	25	16330
57539	WDR35 (WD repeat domain 35)	1.00000000000865	8.65068809294858e-12	13	0	0	25	16330
10245	TIMM17B (translocase of inner mitochondrial membrane 17 homolog B (yeast))	1.00000000000865	8.65068809294858e-12	13	0	0	25	16330
51617	HMP19 (HMP19 protein)	1.00000000000865	8.65068809294858e-12	13	0	0	25	16330
71752	Gtf3c2 (general transcription factor IIIC, polypeptide 2, beta)	1.00000000000865	8.65068809294858e-12	13	0	0	25	16330
126375	ZNF792 (zinc finger protein 792)	1.00000000000865	8.65068809294858e-12	13	0	0	25	16330
25803	SPDEF (SAM pointed domain containing ETS transcription factor)	1.00000000000865	8.65068809294858e-12	13	0	0	25	16330
1264	CNN1 (calponin 1)	1.00000000000865	8.65068809294858e-12	13	0	0	25	16330
414301	DDI1 (DNA damage inducible 1 homolog 1)	1.00000000000865	8.65068809294858e-12	13	0	0	25	16330
149951	COMMD7 (COMM domain containing 7)	1.00000000000865	8.65068809294858e-12	13	0	0	25	16330
39	ACAT2 (acetyl-CoA acetyltransferase 2)	1.0000000000088	8.79641647320899e-12	41	0	0	25	16330
2961	GTF2E2 (general transcription factor IIE subunit 2)	1.0000000000088	8.79641647320899e-12	41	0	0	25	16330
51082	POLR1D (RNA polymerase I subunit D)	1.0000000000088	8.79641647320899e-12	41	0	0	25	16330
26039	SS18L1 (SS18L1, nBAF chromatin remodeling complex subunit)	1.0000000000088	8.79641647320899e-12	41	0	0	25	16330
439	ASNA1 (arsA arsenite transporter, ATP-binding, homolog 1 (bacterial))	1.0000000000088	8.79641647320899e-12	41	0	0	25	16330
6637	SNRPG (small nuclear ribonucleoprotein polypeptide G)	1.0000000000088	8.79641647320899e-12	41	0	0	25	16330
6383	SDC2 (syndecan 2)	1.0000000000088	8.79641647320899e-12	41	0	0	25	16330
25862	USP49 (ubiquitin specific peptidase 49)	1.0000000000088	8.79641647320899e-12	41	0	0	25	16330
50850	Spast (spastin)	1.0000000000088	8.79641647320899e-12	41	0	0	25	16330
7852	CXCR4 (C-X-C motif chemokine receptor 4)	1.0000000000088	8.79641647320899e-12	41	0	0	25	16330
2107	ETF1 (eukaryotic translation termination factor 1)	1.0000000000088	8.79641647320899e-12	41	0	0	25	16330
10557	RPP38 (ribonuclease P/MRP subunit p38)	1.0000000000088	8.79641647320899e-12	41	0	0	25	16330
3339	HSPG2 (heparan sulfate proteoglycan 2)	1.0000000000088	8.79641647320899e-12	41	0	0	25	16330
79228	THOC6 (THO complex 6)	1.0000000000088	8.79641647320899e-12	41	0	0	25	16330
64708	COPS7B (COP9 signalosome subunit 7B)	1.0000000000088	8.79641647320899e-12	41	0	0	25	16330
7253	TSHR (thyroid stimulating hormone receptor)	1.0000000000088	8.79641647320899e-12	41	0	0	25	16330
23304	UBR2 (ubiquitin protein ligase E3 component n-recognin 2)	1.0000000000088	8.79641647320899e-12	41	0	0	25	16330
7099	TLR4 (toll like receptor 4)	1.0000000000088	8.79641647320899e-12	41	0	0	25	16330
65109	UPF3B (UPF3 regulator of nonsense transcripts homolog B (yeast))	1.0000000000088	8.79641647320899e-12	41	0	0	25	16330
55193	PBRM1 (polybromo 1)	1.0000000000088	8.79641647320899e-12	41	0	0	25	16330
79008	SLX1B (SLX1 homolog B, structure-specific endonuclease subunit)	1.0000000000088	8.79641647320899e-12	41	0	0	25	16330
6996	TDG (thymine DNA glycosylase)	1.0000000000088	8.79641647320899e-12	41	0	0	25	16330
23386	NUDCD3 (NudC domain containing 3)	1.0000000000088	8.79641647320899e-12	41	0	0	25	16330
26934	Racgap1 (Rac GTPase-activating protein 1)	1.0000000000088	8.79641647320899e-12	41	0	0	25	16330
29789	OLA1 (Obg like ATPase 1)	1.0000000000088	8.79641647320899e-12	41	0	0	25	16330
80155	NAA15 (N(alpha)-acetyltransferase 15, NatA auxiliary subunit)	1.0000000000088	8.79641647320899e-12	41	0	0	25	16330
2564	GABRE (gamma-aminobutyric acid type A receptor epsilon subunit)	1.0000000000088	8.79641647320899e-12	41	0	0	25	16330
5087	PBX1 (PBX homeobox 1)	1.0000000000088	8.79641647320899e-12	41	0	0	25	16330
26259	FBXW8 (F-box and WD repeat domain containing 8)	1.0000000000088	8.79641647320899e-12	41	0	0	25	16330
27327	TNRC6A (trinucleotide repeat containing 6A)	1.0000000000088	8.79641647320899e-12	41	0	0	25	16330
56616	DIABLO (diablo IAP-binding mitochondrial protein)	1.0000000000088	8.79641647320899e-12	41	0	0	25	16330
23063	WAPL (WAPL cohesin release factor)	1.0000000000088	8.79641647320899e-12	41	0	0	25	16330
55147	RBM23 (RNA binding motif protein 23)	1.0000000000088	8.79641647320899e-12	41	0	0	25	16330
51324	SPG21 (spastic paraplegia 21 (autosomal recessive, Mast syndrome))	1.0000000000088	8.79641647320899e-12	41	0	0	25	16330
84464	SLX4 (SLX4 structure-specific endonuclease subunit)	1.0000000000088	8.79641647320899e-12	41	0	0	25	16330
1284	COL4A2 (collagen type IV alpha 2 chain)	1.0000000000088	8.79641647320899e-12	41	0	0	25	16330
51808	PHAX (phosphorylated adaptor for RNA export)	1.0000000000088	8.79641647320899e-12	41	0	0	25	16330
23595	ORC3 (origin recognition complex subunit 3)	1.0000000000088	8.79641647320899e-12	41	0	0	25	16330
10535	RNASEH2A (ribonuclease H2 subunit A)	1.0000000000088	8.79641647320899e-12	41	0	0	25	16330
7465	WEE1 (WEE1 G2 checkpoint kinase)	1.0000000000088	8.79641647320899e-12	41	0	0	25	16330
79728	PALB2 (partner and localizer of BRCA2)	1.0000000000088	8.79641647320899e-12	41	0	0	25	16330
72462	Rrp1b (ribosomal RNA processing 1 homolog B (S. cerevisiae))	1.0000000000088	8.79641647320899e-12	41	0	0	25	16330
51147	ING4 (inhibitor of growth family member 4)	1.0000000000088	8.79641647320899e-12	41	0	0	25	16330
51382	ATP6V1D (ATPase H+ transporting V1 subunit D)	1.0000000000088	8.79641647320899e-12	41	0	0	25	16330
56478	EIF4ENIF1 (eukaryotic translation initiation factor 4E nuclear import factor 1)	1.0000000000088	8.79641647320899e-12	41	0	0	25	16330
400916	CHCHD10 (coiled-coil-helix-coiled-coil-helix domain containing 10)	1.0000000000088	8.79641647320899e-12	41	0	0	25	16330
23286	WWC1 (WW and C2 domain containing 1)	1.0000000000088	8.79641647320899e-12	41	0	0	25	16330
54732	TMED9 (transmembrane p24 trafficking protein 9)	1.0000000000088	8.79641647320899e-12	41	0	0	25	16330
9049	AIP (aryl hydrocarbon receptor interacting protein)	1.0000000000088	8.79641647320899e-12	41	0	0	25	16330
9442	MED27 (mediator complex subunit 27)	1.0000000000088	8.79641647320899e-12	41	0	0	25	16330
442247	RFPL4B (ret finger protein like 4B)	1.0000000000088	8.79641647320899e-12	41	0	0	25	16330
161424	NOP9 (NOP9 nucleolar protein)	1.0000000000088	8.79641647320899e-12	41	0	0	25	16330
5836	PYGL (glycogen phosphorylase L)	1.0000000000088	8.79641647320899e-12	41	0	0	25	16330
11165	NUDT3 (nudix hydrolase 3)	1.0000000000088	8.79641647320899e-12	41	0	0	25	16330
22983	MAST1 (microtubule associated serine/threonine kinase 1)	1.0000000000088	8.79641647320899e-12	41	0	0	25	16330
8943	AP3D1 (adaptor related protein complex 3 delta 1 subunit)	1.0000000000088	8.79641647320899e-12	41	0	0	25	16330
54815	GATAD2A (GATA zinc finger domain containing 2A)	1.0000000000088	8.79641647320899e-12	41	0	0	25	16330
51690	LSM7 (LSM7 homolog, U6 small nuclear RNA and mRNA degradation associated)	1.0000000000088	8.79641647320899e-12	41	0	0	25	16330
54517	PUS7 (pseudouridylate synthase 7 (putative))	1.0000000000088	8.79641647320899e-12	41	0	0	25	16330
81555	YIPF5 (Yip1 domain family member 5)	1.0000000000088	8.79641647320899e-12	41	0	0	25	16330
6648	SOD2 (superoxide dismutase 2, mitochondrial)	1.0000000000088	8.79641647320899e-12	41	0	0	25	16330
159	ADSS (adenylosuccinate synthase)	1.0000000000088	8.79641647320899e-12	41	0	0	25	16330
9690	UBE3C (ubiquitin protein ligase E3C)	1.0000000000088	8.79641647320899e-12	41	0	0	25	16330
51222	ZNF219 (zinc finger protein 219)	1.0000000000088	8.79641647320899e-12	41	0	0	25	16330
5338	PLD2 (phospholipase D2)	1.0000000000088	8.79641647320899e-12	41	0	0	25	16330
835	CASP2 (caspase 2)	1.0000000000088	8.79641647320899e-12	41	0	0	25	16330
5184	PEPD (peptidase D)	1.0000000000088	8.79641647320899e-12	41	0	0	25	16330
9372	ZFYVE9 (zinc finger FYVE-type containing 9)	1.0000000000088	8.79641647320899e-12	41	0	0	25	16330
22894	DIS3 (DIS3 homolog, exosome endoribonuclease and 3'-5' exoribonuclease)	1.0000000000088	8.79641647320899e-12	41	0	0	25	16330
6342	SCP2 (sterol carrier protein 2)	1.0000000000088	8.79641647320899e-12	41	0	0	25	16330
5000	ORC4 (origin recognition complex subunit 4)	1.0000000000088	8.79641647320899e-12	41	0	0	25	16330
19172	Psmb4 (proteasome (prosome, macropain) subunit, beta type 4)	1.0000000000088	8.79641647320899e-12	41	0	0	25	16330
51368	TEX264 (testis expressed 264)	1.0000000000088	8.79641647320899e-12	41	0	0	25	16330
2048	EPHB2 (EPH receptor B2)	1.0000000000088	8.79641647320899e-12	41	0	0	25	16330
84126	ATRIP (ATR interacting protein)	1.0000000000088	8.79641647320899e-12	41	0	0	25	16330
8928	FOXH1 (forkhead box H1)	1.0000000000088	8.79641647320899e-12	41	0	0	25	16330
2512	FTL (ferritin light chain)	1.0000000000088	8.79641647320899e-12	41	0	0	25	16330
11104	KATNA1 (katanin catalytic subunit A1)	1.0000000000088	8.79641647320899e-12	41	0	0	25	16330
2872	MKNK2 (MAP kinase interacting serine/threonine kinase 2)	1.0000000000088	8.79641647320899e-12	41	0	0	25	16330
4799	NFX1 (nuclear transcription factor, X-box binding 1)	1.0000000000088	8.79641647320899e-12	41	0	0	25	16330
155030	gag (Pr55(Gag))	1.00000000000902	9.01939216851748e-12	964	0	0	25	16330
79823	CAMKMT (calmodulin-lysine N-methyltransferase)	1.00000000000918	9.18117499639253e-12	26	0	0	25	16330
9867	PJA2 (praja ring finger ubiquitin ligase 2)	1.00000000000918	9.18117499639253e-12	26	0	0	25	16330
10135	NAMPT (nicotinamide phosphoribosyltransferase)	1.00000000000918	9.18117499639253e-12	26	0	0	25	16330
11215	AKAP11 (A-kinase anchoring protein 11)	1.00000000000918	9.18117499639253e-12	26	0	0	25	16330
6271	S100A1 (S100 calcium binding protein A1)	1.00000000000918	9.18117499639253e-12	26	0	0	25	16330
79934	COQ8B (coenzyme Q8B)	1.00000000000918	9.18117499639253e-12	26	0	0	25	16330
11848	Rhoa (ras homolog family member A)	1.00000000000918	9.18117499639253e-12	26	0	0	25	16330
3162	HMOX1 (heme oxygenase 1)	1.00000000000918	9.18117499639253e-12	26	0	0	25	16330
27333	GOLIM4 (golgi integral membrane protein 4)	1.00000000000918	9.18117499639253e-12	26	0	0	25	16330
9739	SETD1A (SET domain containing 1A)	1.00000000000918	9.18117499639253e-12	26	0	0	25	16330
23332	CLASP1 (cytoplasmic linker associated protein 1)	1.00000000000918	9.18117499639253e-12	26	0	0	25	16330
56652	TWNK (twinkle mtDNA helicase)	1.00000000000918	9.18117499639253e-12	26	0	0	25	16330
6659	SOX4 (SRY-box 4)	1.00000000000918	9.18117499639253e-12	26	0	0	25	16330
124801	LSM12 (LSM12 homolog)	1.00000000000918	9.18117499639253e-12	26	0	0	25	16330
23172	FAM175B (family with sequence similarity 175 member B)	1.00000000000918	9.18117499639253e-12	26	0	0	25	16330
93144	RPS10P5 (ribosomal protein S10 pseudogene 5)	1.00000000000918	9.18117499639253e-12	26	0	0	25	16330
18538	Pcna (proliferating cell nuclear antigen)	1.00000000000918	9.18117499639253e-12	26	0	0	25	16330
1054	CEBPG (CCAAT/enhancer binding protein gamma)	1.00000000000918	9.18117499639253e-12	26	0	0	25	16330
3052	HCCS (holocytochrome c synthase)	1.00000000000918	9.18117499639253e-12	26	0	0	25	16330
5860	QDPR (quinoid dihydropteridine reductase)	1.00000000000918	9.18117499639253e-12	26	0	0	25	16330
440023	KRTAP5-6 (keratin associated protein 5-6)	1.00000000000918	9.18117499639253e-12	26	0	0	25	16330
79654	HECTD3 (HECT domain E3 ubiquitin protein ligase 3)	1.00000000000918	9.18117499639253e-12	26	0	0	25	16330
440574	MINOS1 (mitochondrial inner membrane organizing system 1)	1.00000000000918	9.18117499639253e-12	26	0	0	25	16330
5880	RAC2 (ras-related C3 botulinum toxin substrate 2 (rho family, small GTP binding protein Rac2))	1.00000000000918	9.18117499639253e-12	26	0	0	25	16330
17215	Mcm3 (minichromosome maintenance complex component 3)	1.00000000000918	9.18117499639253e-12	26	0	0	25	16330
23637	RABGAP1 (RAB GTPase activating protein 1)	1.00000000000918	9.18117499639253e-12	26	0	0	25	16330
79180	EFHD2 (EF-hand domain family member D2)	1.00000000000918	9.18117499639253e-12	26	0	0	25	16330
55075	UACA (uveal autoantigen with coiled-coil domains and ankyrin repeats)	1.00000000000918	9.18117499639253e-12	26	0	0	25	16330
51666	ASB4 (ankyrin repeat and SOCS box containing 4)	1.00000000000918	9.18117499639253e-12	26	0	0	25	16330
54107	POLE3 (DNA polymerase epsilon 3, accessory subunit)	1.00000000000918	9.18117499639253e-12	26	0	0	25	16330
2072	ERCC4 (ERCC excision repair 4, endonuclease catalytic subunit)	1.00000000000918	9.18117499639253e-12	26	0	0	25	16330
51270	TFDP3 (transcription factor Dp family member 3)	1.00000000000918	9.18117499639253e-12	26	0	0	25	16330
80308	FLAD1 (flavin adenine dinucleotide synthetase 1)	1.00000000000918	9.18117499639253e-12	26	0	0	25	16330
2742	GLRA2 (glycine receptor alpha 2)	1.00000000000918	9.18117499639253e-12	26	0	0	25	16330
10328	EMC8 (ER membrane protein complex subunit 8)	1.00000000000918	9.18117499639253e-12	26	0	0	25	16330
7301	TYRO3 (TYRO3 protein tyrosine kinase)	1.00000000000918	9.18117499639253e-12	26	0	0	25	16330
9314	KLF4 (Kruppel like factor 4)	1.00000000000918	9.18117499639253e-12	26	0	0	25	16330
7597	ZBTB25 (zinc finger and BTB domain containing 25)	1.00000000000918	9.18117499639253e-12	26	0	0	25	16330
55819	RNF130 (ring finger protein 130)	1.00000000000918	9.18117499639253e-12	26	0	0	25	16330
65992	DDRGK1 (DDRGK domain containing 1)	1.00000000000918	9.18117499639253e-12	26	0	0	25	16330
4741	NEFM (neurofilament medium)	1.00000000000918	9.18117499639253e-12	26	0	0	25	16330
19763	Ring1 (ring finger protein 1)	1.00000000000918	9.18117499639253e-12	26	0	0	25	16330
26578	OSTF1 (osteoclast stimulating factor 1)	1.00000000000918	9.18117499639253e-12	26	0	0	25	16330
55795	PCID2 (PCI domain containing 2)	1.00000000000918	9.18117499639253e-12	26	0	0	25	16330
51008	ASCC1 (activating signal cointegrator 1 complex subunit 1)	1.00000000000918	9.18117499639253e-12	26	0	0	25	16330
